barcode_id,sampleid,roost_site,latitude_s,longitude_e,researchers_present,sampling_session,processing_date,processing_time_start,processing_time_end,bat_species,recap,bat_sex,bat_age_class,young_of_year,pupmom_pair,pup_or_mom,sampleid_pupmom_pair,bat_weight_g,bat_forearm_mm,bat_flies,meglastreblidae,fleas,mites,ticks,t_star,mass_forearm_residual
361,ANGB102,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,340,131.42,2,NA,2,1,NA,NA,19.77332304
386,ANGB101,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,360,124.6,9,NA,0,7,NA,NA,67.31655803
703,ANGB106,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,360,127.53,3,NA,0,0,NA,NA,55.60716736
726,ANGB103,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,360,129.1,4,NA,0,4,NA,NA,39.58026878
753,ANGB95,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,330,128.5,0,NA,1,32,NA,NA,21.68952504
796,ANGB97,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,360,137.04,6,NA,0,5,NA,NA,16.32337827
797,ANGB98,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,350,132.2,3,NA,0,1,NA,NA,26.55912196
798,ANGB100,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,310,131.68,3,NA,2,6,NA,NA,-11.29662378
799,ANGB99,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,340,125.14,7,NA,4,6,NA,NA,45.17259244
800,ANGB104,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,320,129.85,5,NA,0,0,NA,NA,6.20320941
901,ANGB107,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,310,129.3,5,NA,0,4,NA,NA,-1.556865554
902,ANGB108,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,360,130.5,6,NA,0,4,NA,NA,43.54760169
903,ANGB105,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,360,121.85,8,NA,1,4,NA,NA,78.1357337
921,ANGB110,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,300,133.95,2,NA,0,17,NA,NA,-30.69974184
921,ANGB110,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR",30,6/23/15,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,300,133.95,2,NA,0,17,NA,NA,40.06806176
325,KEL121,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,340,138.9,4,NA,1,0,NA,NA,-9.288918571
354,KEL122,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,360,142.6,2,NA,4,1,NA,NA,-0.285158651
906,KEL120,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,380,129.6,2,NA,0,0,NA,NA,67.2221677
908,KEL124,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,360,127.4,0,NA,1,1,NA,NA,44.54917377
909,KEL125,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,350,130.2,4,NA,1,1,NA,NA,26.35883663
910,KEL126,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,310,128.4,2,NA,7,1,NA,NA,-8.372283725
911,KEL128,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,129,5,NA,8,1,NA,NA,9.872883246
913,KEL127,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,380,134.6,6,NA,6,1,NA,NA,43.42467232
914,KEL131,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,380,132.4,0,NA,1,2,NA,NA,49.90137525
915,KEL130,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,350,129.4,1,NA,2,0,NA,NA,28.70218197
916,KEL129,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,129.9,0,NA,5,0,NA,NA,17.23789412
917,KEL132,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,310,126.5,5,NA,1,1,NA,NA,9.744762642
9.56E+14,KEL123,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR",31,6/24/15,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,360,131.1,1,NA,4,1,NA,NA,33.71949047
921,ANGB110,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,350,128.9,5,NA,0,24,NA,NA,-30.69974184
921,ANGB110,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,yes,female,NL,no,NA,NA,NA,350,128.9,5,NA,0,24,NA,NA,40.06806176
924,ANGB111,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,400,130,8,NA,0,9,NA,NA,76.94491531
925,ANGB113,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,320,122.9,2,NA,0,8,NA,NA,34.02437764
926,ANGB112,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,325,125.4,7,NA,0,2,NA,NA,15.37975295
927,ANGB115,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,131.1,2,NA,0,13,NA,NA,-6.280509533
928,ANGB114,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,270,129.4,1,NA,0,32,NA,NA,-51.29781803
929,ANGB117,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,370,133.4,15,NA,0,15,NA,NA,36.95978896
930,ANGB119,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,310,123.6,0,NA,0,3,NA,NA,21.27000994
931,ANGB116,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,124.8,3,NA,0,10,NA,NA,22.12569432
932,ANGB121,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,360,128.8,0,NA,0,14,NA,NA,40.45799031
933,ANGB118,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,127.5,9,NA,0,17,NA,NA,14.25721222
934,ANGB120,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,200,110.5,0,NA,0,13,NA,NA,-38.98707306
935,ANGB122,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,360,133,0,NA,0,7,NA,NA,28.13689895
936,ANGB123,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,128,1,NA,0,17,NA,NA,2.796789952
937,ANGB124,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, Bido",33,1/8/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,131.9,3,NA,0,10,NA,NA,1.370679151
,KEL147,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,126,NA,NA,NA,NA,NA,NA,8.63231517
715,KEL135,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,360,131.7,1,NA,0,2,NA,NA,31.95812174
938,KEL133,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,300,129.1,0,NA,1,10,NA,NA,-10.7439691
939,KEL134,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,128.2,0,NA,1,4,NA,NA,2.212334753
940,KEL136,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,135.6,1,NA,2,2,NA,NA,0.474425832
941,KEL137,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,280,126.1,0,NA,1,3,NA,NA,-18.65462944
942,KEL138,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,320,133.8,0,NA,0,1,NA,NA,-10.07498267
943,KEL139,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,290,128.4,4,NA,3,0,NA,NA,-28.37228372
944,KEL140,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,131.3,0,NA,0,2,NA,NA,-6.867472399
945,KEL141,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,312,126,0,NA,1,1,NA,NA,13.7449777
946,KEL142,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,270,124,0,NA,0,1,NA,NA,-20.3087416
947,KEL143,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,330,128.5,0,NA,0,2,NA,NA,21.68952504
948,KEL144,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,126.5,0,NA,0,1,NA,NA,7.174978155
949,KEL145,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,440,133.6,0,NA,0,2,NA,NA,110.7572805
950,KEL146,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, Bido",34,1/10/16,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,380,122.6,2,NA,0,0,NA,NA,95.20152581
,MIZ102,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,67.6,2,NA,2,7,NA,NA,6.374776082
,MIZ103B,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,NA,J,no,NA,NA,NA,15,34.55,0,NA,0,0,NA,NA,NA
,MIZ105,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,50,72.8,19,NA,0,0,NA,NA,-8.610007586
,MIZ107,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,J,no,NA,NA,NA,20,50.46,5,NA,0,0,NA,NA,NA
,MIZ110,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,55,74.41,5,NA,3,17,NA,NA,-14.7512949
,MIZ98,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,55,70.68,4,NA,0,9,NA,NA,-1.028545618
,MIZ114,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,70,71.41,27,NA,0,12,NA,NA,5.256603301
,MIZ115,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,40,69.52,28,NA,0,2,NA,NA,-14.63305739
,MIZ116,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,72.48,10,NA,3,0,NA,NA,-8.217794769
,MIZ120,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,55,70.88,3,NA,0,8,NA,NA,-1.270368266
,MIZ125,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,40,69.09,4,NA,0,0,NA,NA,-14.1188465
,MIZ126,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,J,no,NA,NA,NA,20,49.07,1,NA,0,6,NA,NA,NA
,MIZ129,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,45,72.39,15,NA,0,3,NA,NA,-13.10764818
,MIZ130,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,J,no,NA,NA,NA,25,51.09,7,NA,0,6,NA,NA,NA
,MIZ132,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,J,no,NA,NA,NA,20,50.67,0,NA,16,25,NA,NA,NA
,MIZ133,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,60,75.05,8,NA,0,8,NA,NA,-1.3931922
,MIZ100,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,70.09,19,NA,5,5,1,NA,-5.317258817
,MIZ101,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,68.7,8,NA,0,0,NA,NA,-3.653917375
,MIZ103,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,60,69.43,23,NA,0,0,NA,NA,5.474706484
,MIZ104,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,60,65.9,4,NA,2,8,NA,NA,9.643245112
,MIZ106,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,72.96,6,NA,0,22,NA,NA,-8.80645338
,MIZ108,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,P,no,NA,NA,NA,70,72.21,12,NA,3,12,NA,NA,12.11242968
,MIZ109,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,60,70.74,2,NA,0,0,NA,NA,3.898945198
,MIZ111,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,60,69.79,31,NA,0,21,NA,NA,5.043212255
,MIZ112,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,69.83,4,NA,1,4,NA,NA,-5.004803716
,MIZ113,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,J,no,NA,NA,NA,20,51.53,12,NA,0,1,NA,NA,NA
,MIZ99,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,44,68.73,12,NA,0,0,NA,NA,-9.689632158
,MIZ117,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,NA,J,no,NA,NA,NA,20,56.35,19,NA,0,0,NA,NA,NA
,MIZ118,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,60,69.76,17,NA,1,6,NA,NA,5.079214768
,MIZ119,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,60,72.11,4,NA,0,38,NA,NA,2.234571011
,MIZ121,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,J,no,NA,NA,NA,20,48.68,2,NA,0,7,NA,NA,NA
,MIZ122,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,J,no,NA,NA,NA,20,53.19,8,NA,1,16,NA,NA,NA
,MIZ123,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,40,70.02,10,NA,0,4,NA,NA,-15.23307642
,MIZ124,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,male,J,no,NA,NA,NA,35,50.75,4,NA,0,5,NA,NA,NA
,MIZ127,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,40,72.34,12,NA,0,14,NA,NA,-18.04648664
,MIZ128,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,J,no,NA,NA,NA,10,55.83,1,NA,0,6,NA,NA,NA
,MIZ131,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,L,no,NA,NA,NA,55,70.61,14,NA,25,21,3,NA,-0.943992341
,MIZ134,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR, AR, Bido, Mal",36,1/22/16,NA,NA,Rousettus madagascariensis,NA,female,J,no,NA,NA,NA,25,54.35,3,NA,0,6,NA,NA,NA
,ANGB130,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,330,129.2,3,NA,0,2,NA,NA,18.84969085
,ANGB131,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,310,138.2,2,NA,0,2,NA,NA,-38.60063564
,ANGB132,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,350,130.6,2,NA,0,1,NA,NA,25.18619584
1095,ANGB133,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,285,132.2,0,NA,0,4,NA,NA,-38.44087804
1096,ANGB129,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,NA,128.5,1,NA,3,2,NA,NA,NA
1097,ANGB128,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,325,134.1,3,NA,0,1,NA,NA,-10.10167368
1098,ANGB127,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,295,130.5,3,NA,0,7,NA,NA,-29.52058359
1099,ANGB126,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,360,129.5,1,NA,0,10,NA,NA,47.62937282
1100,ANGB125,Angavobe_Edup,-18.944,47.9491,"CB, CR, AR, AFA",37,2/14/18,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,385,137.6,2,NA,0,3,NA,NA,39.5622616
,KEL172,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,360,134.3,1,NA,0,1,0,NA,27.84061527
,KEL173,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,315,129.9,4,NA,0,1,0,NA,0.999255721
1070,KEL170,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,355,124.3,7,NA,1,0,0,NA,63.5048936
1071,KEL171,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,male,J,yes,no,NA,NA,200,106.8,4,NA,2,1,0,NA,NA
1073,KEL168,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,330,129.6,0,NA,0,17,0,NA,17.2221677
1074,KEL167,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,300,126,2,NA,1,1,0,NA,1.744977698
1075,KEL166,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,J,yes,no,NA,NA,220,109.3,1,NA,0,2,0,NA,NA
1077,KEL165,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,355,124.6,0,NA,2,3,0,NA,62.31655803
1078,KEL164,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,J,yes,no,NA,NA,230,112.9,10,NA,2,0,0,NA,NA
1079,KEL163,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,360,127,2,NA,0,0,0,NA,57.73910316
1080,KEL162,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,400,128.8,2,NA,0,0,0,NA,90.47375247
1081,KEL161,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,360,131.08,4,NA,1,0,0,NA,33.77817794
1082,KEL160,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,325,120.9,3,NA,0,6,0,NA,46.83460159
1083,KEL159,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,male,J,yes,no,NA,NA,275,122.3,5,NA,0,0,0,NA,NA
1084,KEL158,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,J,yes,no,NA,NA,295,130.1,7,NA,3,6,0,NA,NA
1085,KEL157,Angavokely_Edup,-18.9327,47.7578,"CB, CR, AR, AFA",38,2/15/18,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,380,131.4,0,NA,2,1,0,NA,59.8555664
